Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
Armored Authority,445.0,5,Tradable,Craftable,38,keys,165.0,1433253588.0,-446.5
Armored Authority,445.0,5,Tradable,Craftable,39,keys,20.0,1432519848.0,-503.5
Armored Authority,445.0,5,Tradable,Craftable,40,keys,31.0,1418678950.0,-87.5
Armored Authority,445.0,5,Tradable,Craftable,43,usd,137.11,1370593643.0,53.705
Armored Authority,445.0,5,Tradable,Craftable,44,keys,87.0,1393347879.0,129.913819444
Armored Authority,445.0,5,Tradable,Craftable,45,keys,228.0,1430018792.0,-236.869565217
Armored Authority,445.0,5,Tradable,Craftable,46,keys,97.0,1427860839.0,-1083.0
Armored Authority,445.0,5,Tradable,Craftable,47,keys,167.0,1395846691.0,1201.5705
Armored Authority,445.0,5,Tradable,Craftable,56,keys,18.0,1443835822.0,32.11
Armored Authority,445.0,5,Tradable,Craftable,57,keys,16.0,1442119526.0,-72.0
Armored Authority,445.0,5,Tradable,Craftable,58,keys,32.0,1438656614.0,-63.76
Armored Authority,445.0,5,Tradable,Craftable,59,keys,26.0,1442383380.0,-64.0
Armored Authority,445.0,5,Tradable,Craftable,6,keys,18.0,1441485445.0,-56.0
Armored Authority,445.0,5,Tradable,Craftable,60,keys,19.0,1434905764.0,-314.4075
Armored Authority,445.0,5,Tradable,Craftable,61,keys,22.0,1435466743.0,-47.6375
Armored Authority,445.0,5,Tradable,Craftable,62,keys,25.0,1445462967.0,8.0275
Armored Authority,445.0,5,Tradable,Craftable,63,keys,45.0,1425469312.0,-145.485
Armored Authority,445.0,5,Tradable,Craftable,64,keys,65.0,1454309717.0,-397.6425
Armored Authority,445.0,5,Tradable,Craftable,65,usd,78.24,1372185438.0,0.0
Armored Authority,445.0,5,Tradable,Craftable,66,keys,30.0,1431634049.0,-367.185
Armored Authority,445.0,5,Tradable,Craftable,67,keys,49.0,1406697863.0,-131.610897959
Armored Authority,445.0,5,Tradable,Craftable,68,keys,40.0,1449869786.0,-210.21
Armored Authority,445.0,5,Tradable,Craftable,69,keys,120.0,1446661935.0,-668.565
Armored Authority,445.0,5,Tradable,Craftable,7,keys,20.0,1413330337.0,-7.5375
Armored Authority,445.0,5,Tradable,Craftable,70,keys,63.0,1445672734.0,-362.475
Armored Authority,445.0,5,Tradable,Craftable,71,keys,64.0,1414522995.0,683.64
Armored Authority,445.0,5,Tradable,Craftable,72,keys,75.0,1443560632.0,-280.9625
Armored Authority,445.0,5,Tradable,Craftable,75,keys,59.0,1451362911.0,-402.385
Armored Authority,445.0,5,Tradable,Craftable,76,keys,60.0,1424586287.0,919.8
Armored Authority,445.0,5,Tradable,Craftable,77,keys,57.0,1427410277.0,43.141875
Armored Authority,445.0,5,Tradable,Craftable,78,keys,60.0,1447355959.0,0.0
Armored Authority,445.0,5,Tradable,Craftable,8,keys,57.0,1443104776.0,-48.165
Armored Authority,445.0,5,Tradable,Craftable,80,keys,86.0,1422122617.0,1200.444
Armored Authority,445.0,5,Tradable,Craftable,81,keys,80.0,1441644109.0,1280.0
Armored Authority,445.0,5,Tradable,Craftable,83,keys,66.0,1448473445.0,-83.97
Armored Authority,445.0,5,Tradable,Craftable,87,keys,73.0,1427074711.0,1301.59
Armored Authority,445.0,5,Tradable,Craftable,88,keys,40.0,1448210328.0,-162.0
Armored Authority,445.0,5,Tradable,Craftable,89,keys,55.0,1450941360.0,-69.98
Armored Authority,445.0,5,Tradable,Craftable,9,keys,47.0,1451717728.0,-69.98
Armored Authority,445.0,6,Tradable,Craftable,0,metal,2.0,1431136622.0,0.505
Armored Authority,445.0,6,Tradable,Non-Craftable,0,metal,1.33,1433192861.0,0.33
Armored Authority,445.0,14,Tradable,Craftable,0,keys,50.0,1429237347.0,894.25
Arsonist Apparatus,30526.0,6,Tradable,Craftable,0,metal,4.0,1437963728.0,2.67
Arsonist Apparatus,30526.0,13,Tradable,Craftable,0,keys,2.0,1428156901.0,-0.96375
Arthropod's Aspect,30717.0,6,Tradable,Craftable,0,keys,2.7,1451408181.0,-5.2485
Arthropod's Aspect,30717.0,11,Tradable,Craftable,0,keys,11.0,1453250911.0,-17.495
Atomic Accolade,767.0,1,Tradable,Craftable,0,metal,1.66,1426809056.0,0.22
Atomic Accolade,767.0,6,Tradable,Craftable,0,metal,1.44,1427748764.0,0.11
Atomizer,450.0,6,Tradable,Craftable,0,metal,0.05,1339772134.0,0.0
Atomizer,450.0,6,Tradable,Non-Craftable,0,metal,0.05,1452216608.0,-0.06
Atomizer,450.0,11,Tradable,Craftable,0,metal,2.66,1436218504.0,-0.17
Atomizer,450.0,14,Tradable,Craftable,0,keys,5.0,1434926461.0,14.29125
Attendant,213.0,5,Tradable,Craftable,10,keys,87.0,1404703498.0,-52.36875
Attendant,213.0,5,Tradable,Craftable,11,keys,37.0,1400160313.0,9.854
Attendant,213.0,5,Tradable,Craftable,12,keys,27.0,1434722870.0,-152.44
Attendant,213.0,5,Tradable,Craftable,13,keys,110.0,1445662743.0,-169.155
Attendant,213.0,5,Tradable,Craftable,14,keys,145.0,1438114941.0,157.7
Attendant,213.0,5,Tradable,Craftable,15,keys,43.0,1400197963.0,11.288
Attendant,213.0,5,Tradable,Craftable,16,keys,27.0,1447827237.0,-93.5
Attendant,213.0,5,Tradable,Craftable,17,keys,130.0,1444918391.0,-441.5125
Attendant,213.0,5,Tradable,Craftable,18,keys,33.0,1445902060.0,70.99
Attendant,213.0,5,Tradable,Craftable,19,keys,40.0,1442920554.0,-56.1925
Attendant,213.0,5,Tradable,Craftable,29,keys,18.0,1450120010.0,0.0
Attendant,213.0,5,Tradable,Craftable,30,keys,12.0,1452794763.0,-69.98
Attendant,213.0,5,Tradable,Craftable,31,keys,12.0,1430548633.0,-121.929565217
Attendant,213.0,5,Tradable,Craftable,32,keys,13.0,1422943749.0,-19.279
Attendant,213.0,5,Tradable,Craftable,33,keys,20.0,1434242495.0,-200.0775
Attendant,213.0,5,Tradable,Craftable,34,keys,17.0,1409317781.0,-7.01575
Attendant,213.0,5,Tradable,Craftable,35,keys,17.0,1445751431.0,0.0
Attendant,213.0,5,Tradable,Craftable,36,keys,11.0,1433050709.0,-28.5
Attendant,213.0,5,Tradable,Craftable,37,keys,59.0,1450461546.0,26.2425
Attendant,213.0,5,Tradable,Craftable,38,keys,156.0,1443758395.0,-1150.73
Attendant,213.0,5,Tradable,Craftable,39,keys,63.0,1403505531.0,-165.490688776
Attendant,213.0,5,Tradable,Craftable,40,keys,63.0,1425228425.0,-209.763142857
Attendant,213.0,5,Tradable,Craftable,43,keys,133.0,1415286231.0,-134.778227273
Attendant,213.0,5,Tradable,Craftable,44,keys,84.0,1454121765.0,120.2175
Attendant,213.0,5,Tradable,Craftable,45,usd,508.57,1352242464.0,0.0
Attendant,213.0,5,Tradable,Craftable,46,keys,125.0,1442083337.0,-928.0
Attendant,213.0,5,Tradable,Craftable,47,keys,103.0,1448473521.0,-317.22
Attendant,213.0,5,Tradable,Craftable,56,keys,16.0,1441426577.0,-32.0
Attendant,213.0,5,Tradable,Craftable,57,keys,16.0,1435691057.0,-9.5275
Attendant,213.0,5,Tradable,Craftable,58,keys,36.0,1433876943.0,-428.7375
Attendant,213.0,5,Tradable,Craftable,59,keys,27.0,1435464303.0,-219.1325
Attendant,213.0,5,Tradable,Craftable,6,keys,24.0,1449907114.0,-9.555
Attendant,213.0,5,Tradable,Craftable,60,keys,15.0,1422369927.0,38.724
Attendant,213.0,5,Tradable,Craftable,61,keys,25.0,1451147272.0,-78.7275
Attendant,213.0,5,Tradable,Craftable,62,keys,33.0,1430262800.0,-731.0
Attendant,213.0,5,Tradable,Craftable,63,keys,97.0,1400344017.0,-71.1139285714
Attendant,213.0,5,Tradable,Craftable,64,keys,45.0,1439139458.0,-152.0
Attendant,213.0,5,Tradable,Craftable,66,keys,19.0,1440804092.0,-56.0
Attendant,213.0,5,Tradable,Craftable,68,keys,39.0,1428436296.0,-715.5125
Attendant,213.0,5,Tradable,Craftable,69,keys,66.0,1450919590.0,-288.6675
Attendant,213.0,5,Tradable,Craftable,7,keys,23.0,1416011101.0,48.29025
Attendant,213.0,5,Tradable,Craftable,70,keys,60.0,1440388077.0,960.0
Attendant,213.0,5,Tradable,Craftable,71,keys,60.0,1449341252.0,76.0
Attendant,213.0,5,Tradable,Craftable,72,keys,84.0,1425250105.0,0.0
Attendant,213.0,5,Tradable,Craftable,73,usd,279.64,1384757552.0,0.0
Attendant,213.0,5,Tradable,Craftable,74,keys,122.0,1430473210.0,-18.0
Attendant,213.0,5,Tradable,Craftable,76,keys,129.0,1409404877.0,968.1735
Attendant,213.0,5,Tradable,Craftable,77,keys,80.0,1434445495.0,-371.5725
Attendant,213.0,5,Tradable,Craftable,8,keys,70.0,1406475045.0,-117.135
Attendant,213.0,5,Tradable,Craftable,81,keys,68.0,1440036657.0,8.0
Attendant,213.0,5,Tradable,Craftable,88,keys,60.0,1425594184.0,969.9
Attendant,213.0,5,Tradable,Craftable,9,keys,70.0,1449694279.0,-324.87
Attendant,213.0,5,Tradable,Craftable,90,keys,90.0,1449293919.0,209.0
Attendant,213.0,6,Tradable,Craftable,0,metal,1.66,1444088605.0,-0.17
Attendant,213.0,6,Tradable,Non-Craftable,0,metal,1.0,1382388337.0,-0.165
Attendant,213.0,14,Tradable,Craftable,0,keys,67.0,1419259605.0,-315.0
Au Courant Assassin,30411.0,6,Tradable,Craftable,0,metal,3.0,1437027421.0,0.005
Australium Ambassador,61.0,11,Tradable,Craftable,0,keys,18.0,1453317024.0,17.495
Australium Axtinguisher,38.0,11,Tradable,Craftable,0,keys,8.0,1426913875.0,-8.5825
Australium Black Box,228.0,11,Tradable,Craftable,0,keys,20.0,1452545982.0,26.2425
Australium Blutsauger,36.0,11,Tradable,Craftable,0,keys,10.5,1453626117.0,8.7475
Australium Eyelander,132.0,11,Tradable,Craftable,0,keys,38.0,1452528075.0,34.99
Australium Flame Thrower,208.0,11,Tradable,Craftable,0,keys,20.0,1452974239.0,17.495
Australium Force-A-Nature,45.0,11,Tradable,Craftable,0,keys,13.0,1451758496.0,17.495
Australium Frontier Justice,141.0,11,Tradable,Craftable,0,keys,11.5,1452441921.0,8.7475
Australium Gold,5037.0,6,Tradable,Craftable,0,metal,7.66,1454015128.0,0.66
Australium Gold,5037.0,6,Tradable,Non-Craftable,0,metal,8.33,1453316709.0,1.33
Australium Grenade Launcher,206.0,0,Tradable,Craftable,0,keys,200.0,1446354403.0,-3866.4
Australium Grenade Launcher,206.0,11,Tradable,Craftable,0,keys,21.0,1453609001.0,17.495
Australium Knife,194.0,11,Tradable,Craftable,0,keys,26.0,1452613477.0,17.495
Australium Medi Gun,29.0,11,Tradable,Craftable,0,keys,33.0,1453626159.0,-17.495
Australium Minigun,202.0,11,Tradable,Craftable,0,keys,21.0,1453272534.0,17.495
Australium Rocket Launcher,18.0,11,Tradable,Craftable,0,keys,60.0,1453626095.0,69.98
Australium SMG,203.0,11,Tradable,Craftable,0,keys,10.0,1453335633.0,17.495
Australium Scattergun,200.0,11,Tradable,Craftable,0,keys,37.0,1453626057.0,17.495
Australium Sniper Rifle,201.0,11,Tradable,Craftable,0,keys,35.0,1453886244.0,26.91
Australium Stickybomb Launcher,207.0,11,Tradable,Craftable,0,keys,17.0,1452441856.0,17.495
Australium Tomislav,424.0,11,Tradable,Craftable,0,keys,15.0,1453575984.0,34.99
Australium Wrench,197.0,11,Tradable,Craftable,0,keys,29.0,1453272572.0,26.2425
Aviator Assassin,30404.0,5,Tradable,Craftable,11,keys,100.0,1442079272.0,1600.0
Aviator Assassin,30404.0,5,Tradable,Craftable,13,keys,410.0,1442999093.0,-2279.81
Aviator Assassin,30404.0,5,Tradable,Craftable,15,keys,92.0,1449817836.0,-152.88
Aviator Assassin,30404.0,5,Tradable,Craftable,18,keys,78.0,1423527005.0,-368.30625
Aviator Assassin,30404.0,5,Tradable,Craftable,29,keys,40.0,1449608214.0,-19.11
Aviator Assassin,30404.0,5,Tradable,Craftable,34,keys,19.0,1443751454.0,329.1275
Aviator Assassin,30404.0,5,Tradable,Craftable,35,keys,22.0,1442700675.0,-48.165
Aviator Assassin,30404.0,5,Tradable,Craftable,36,keys,20.0,1433917421.0,428.7375
Aviator Assassin,30404.0,5,Tradable,Craftable,43,keys,180.0,1447184641.0,289.98
Aviator Assassin,30404.0,5,Tradable,Craftable,56,keys,23.0,1443644779.0,-72.2475
Aviator Assassin,30404.0,5,Tradable,Craftable,59,keys,15.0,1441805721.0,-24.0
Aviator Assassin,30404.0,5,Tradable,Craftable,60,keys,35.0,1444070028.0,-152.5225
Aviator Assassin,30404.0,5,Tradable,Craftable,62,keys,30.0,1447432365.0,-81.65
Aviator Assassin,30404.0,5,Tradable,Craftable,63,keys,62.0,1444442871.0,995.41
Aviator Assassin,30404.0,5,Tradable,Craftable,66,keys,52.0,1419721561.0,913.0275
Aviator Assassin,30404.0,5,Tradable,Craftable,8,keys,96.0,1451278671.0,1679.52
Aviator Assassin,30404.0,5,Tradable,Craftable,84,keys,162.0,1417552344.0,2150.4
Aviator Assassin,30404.0,5,Tradable,Craftable,85,keys,97.0,1431722799.0,-427.5
Aviator Assassin,30404.0,5,Tradable,Craftable,86,keys,54.0,1437503413.0,898.89
Aviator Assassin,30404.0,5,Tradable,Craftable,88,keys,70.0,1438030703.0,1103.9
Aviator Assassin,30404.0,5,Tradable,Craftable,89,keys,90.0,1449866052.0,-286.65
Aviator Assassin,30404.0,5,Tradable,Craftable,90,keys,115.0,1444066755.0,-321.1
Aviator Assassin,30404.0,6,Tradable,Craftable,0,metal,1.66,1436481757.0,0.165
Awesomenauts Badge,818.0,1,Tradable,Craftable,0,metal,1.77,1429496309.0,0.11
Awesomenauts Badge,818.0,6,Tradable,Craftable,0,metal,1.44,1438922974.0,0.11
Axtinguisher,38.0,3,Tradable,Craftable,0,metal,0.44,1446855912.0,0.11
Axtinguisher,38.0,6,Tradable,Craftable,0,metal,0.05,1339772101.0,0.0
Axtinguisher,38.0,6,Tradable,Non-Craftable,0,metal,0.05,1438922872.0,-0.03
Axtinguisher,38.0,11,Tradable,Craftable,0,metal,2.0,1453760709.0,-0.165
Axtinguisher,38.0,14,Tradable,Craftable,0,keys,2.7,1438703296.0,-4.782
B'aaarrgh-n-Bicorne,30718.0,5,Tradable,Craftable,101,keys,41.0,1453884707.0,735.54
B'aaarrgh-n-Bicorne,30718.0,5,Tradable,Craftable,102,keys,35.0,1453884567.0,762.45
B'aaarrgh-n-Bicorne,30718.0,5,Tradable,Craftable,105,keys,54.0,1453884819.0,986.7
B'aaarrgh-n-Bicorne,30718.0,5,Tradable,Craftable,106,keys,53.0,1450999018.0,944.73
B'aaarrgh-n-Bicorne,30718.0,6,Tradable,Craftable,0,metal,2.33,1449321452.0,-0.335
B'aaarrgh-n-Bicorne,30718.0,11,Tradable,Craftable,0,metal,9.66,1450584153.0,-0.505
B'aaarrgh-n-Britches,30719.0,6,Tradable,Craftable,0,metal,1.66,1453572690.0,0.22
B'aaarrgh-n-Britches,30719.0,11,Tradable,Craftable,0,metal,4.0,1449394488.0,4.0
B-ankh!,547.0,6,Tradable,Craftable,0,metal,0.22,1449881271.0,-0.22
B-ankh!,547.0,6,Tradable,Non-Craftable,0,metal,0.11,1418248059.0,-0.11
B-ankh!,547.0,13,Tradable,Craftable,0,metal,1.66,1450633714.0,-0.34
B.A.S.E. Jumper,1101.0,6,Tradable,Craftable,0,metal,0.05,1415692148.0,-0.06
B.A.S.E. Jumper,1101.0,6,Tradable,Non-Craftable,0,metal,0.11,1438925539.0,-0.11
B.A.S.E. Jumper,1101.0,14,Tradable,Craftable,0,keys,27.0,1438115346.0,-47.31
B.M.O.C.,666.0,6,Tradable,Craftable,0,keys,5.0,1452345308.0,-10.497
Baby Face's Blaster,772.0,6,Tradable,Craftable,0,metal,0.05,1408092382.0,-0.03
Baby Face's Blaster,772.0,6,Tradable,Non-Craftable,0,metal,0.05,1452839468.0,-0.03
Baby Face's Blaster,772.0,11,Tradable,Craftable,0,metal,1.33,1441806065.0,-0.33
Baby Face's Blaster,772.0,14,Tradable,Craftable,0,keys,5.0,1445312844.0,3.211
Back Scatter,1103.0,6,Tradable,Craftable,0,metal,0.05,1414948494.0,-0.06
Back Scatter,1103.0,6,Tradable,Non-Craftable,0,metal,0.11,1454113209.0,0.06
Back Scatter,1103.0,14,Tradable,Craftable,0,keys,13.0,1429156870.0,35.77
Back Scratcher,326.0,6,Tradable,Craftable,0,metal,0.05,1339772116.0,0.0
Back Scratcher,326.0,6,Tradable,Non-Craftable,0,metal,1.33,1443834553.0,-0.33
Back Scratcher,326.0,11,Tradable,Craftable,0,metal,0.66,1427507234.0,0.33
Back Scratcher,326.0,14,Tradable,Craftable,0,keys,1.6,1438784064.0,-6.376
Backbiter's Billycock,108.0,1,Tradable,Craftable,0,metal,6.0,1454113057.0,0.34
Backbiter's Billycock,108.0,3,Tradable,Craftable,0,metal,6.0,1453572222.0,0.67
Backbiter's Billycock,108.0,5,Tradable,Craftable,10,keys,29.0,1446010179.0,32.22
Backbiter's Billycock,108.0,5,Tradable,Craftable,11,keys,11.0,1438883899.0,-16.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,12,keys,12.0,1443321657.0,-40.1375
Backbiter's Billycock,108.0,5,Tradable,Craftable,13,keys,80.0,1430019737.0,-85.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,14,keys,80.0,1442328582.0,-192.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,15,keys,22.0,1450363188.0,0.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,16,keys,17.0,1439619703.0,16.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,17,keys,38.0,1449459287.0,-9.555
Backbiter's Billycock,108.0,5,Tradable,Craftable,18,keys,19.0,1406476292.0,-2.54318367347
Backbiter's Billycock,108.0,5,Tradable,Craftable,19,keys,32.0,1452201115.0,-26.2425
Backbiter's Billycock,108.0,5,Tradable,Craftable,29,keys,10.0,1439750877.0,-24.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,30,keys,12.0,1433473196.0,-76.22
Backbiter's Billycock,108.0,5,Tradable,Craftable,31,keys,11.0,1450208224.0,-38.22
Backbiter's Billycock,108.0,5,Tradable,Craftable,32,keys,10.0,1454178118.0,-18.495
Backbiter's Billycock,108.0,5,Tradable,Craftable,33,keys,14.0,1443248848.0,0.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,34,keys,11.0,1422319547.0,-20.745
Backbiter's Billycock,108.0,5,Tradable,Craftable,35,keys,13.0,1414068716.0,-4.5825
Backbiter's Billycock,108.0,5,Tradable,Craftable,36,keys,12.0,1431873808.0,-38.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,37,keys,22.0,1429572202.0,-168.3
Backbiter's Billycock,108.0,5,Tradable,Craftable,38,keys,58.0,1406515994.0,-117.135
Backbiter's Billycock,108.0,5,Tradable,Craftable,39,usd,76.3,1336416268.0,0.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,40,keys,35.0,1410277009.0,40.1207142857
Backbiter's Billycock,108.0,5,Tradable,Craftable,44,keys,54.0,1419808683.0,65.21625
Backbiter's Billycock,108.0,5,Tradable,Craftable,45,keys,54.0,1435686094.0,-47.6375
Backbiter's Billycock,108.0,5,Tradable,Craftable,46,keys,100.0,1403791997.0,-26.7880102041
Backbiter's Billycock,108.0,5,Tradable,Craftable,47,keys,43.0,1440454129.0,-128.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,56,keys,12.0,1445399402.0,0.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,57,keys,14.0,1443724652.0,-144.495
Backbiter's Billycock,108.0,5,Tradable,Craftable,58,keys,20.0,1449871347.0,-85.995
Backbiter's Billycock,108.0,5,Tradable,Craftable,59,keys,11.0,1425823921.0,185.13
Backbiter's Billycock,108.0,5,Tradable,Craftable,6,keys,15.0,1450991208.0,-52.485
Backbiter's Billycock,108.0,5,Tradable,Craftable,60,keys,10.0,1419310117.0,-94.854375
Backbiter's Billycock,108.0,5,Tradable,Craftable,61,keys,16.0,1430306367.0,-171.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,62,keys,19.0,1442328611.0,72.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,64,keys,32.0,1423481228.0,-103.88125
Backbiter's Billycock,108.0,5,Tradable,Craftable,66,usd,57.17,1374624885.0,0.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,68,keys,20.0,1448515514.0,382.53
Backbiter's Billycock,108.0,5,Tradable,Craftable,69,keys,42.0,1442328522.0,-144.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,7,keys,18.0,1440429934.0,-73.2
Backbiter's Billycock,108.0,5,Tradable,Craftable,70,keys,45.0,1447464134.0,-97.98
Backbiter's Billycock,108.0,5,Tradable,Craftable,73,keys,57.0,1399509684.0,-43.915
Backbiter's Billycock,108.0,5,Tradable,Craftable,78,keys,52.0,1415752671.0,-23.633625
Backbiter's Billycock,108.0,5,Tradable,Craftable,79,keys,74.0,1405702902.0,628.63
Backbiter's Billycock,108.0,5,Tradable,Craftable,8,keys,19.0,1452456764.0,-17.495
Backbiter's Billycock,108.0,5,Tradable,Craftable,80,keys,48.0,1430476676.0,-261.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,81,keys,28.0,1431872496.0,57.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,82,keys,42.0,1417365771.0,504.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,83,keys,20.0,1427242070.0,372.647
Backbiter's Billycock,108.0,5,Tradable,Craftable,87,keys,50.0,1431871220.0,950.0
Backbiter's Billycock,108.0,5,Tradable,Craftable,88,keys,25.0,1426540274.0,-75.526
Backbiter's Billycock,108.0,5,Tradable,Craftable,89,keys,27.0,1426560651.0,519.24125
Backbiter's Billycock,108.0,5,Tradable,Craftable,9,keys,37.0,1443108605.0,-128.44
Backbiter's Billycock,108.0,5,Tradable,Craftable,90,keys,40.0,1444441746.0,658.255
Backbiter's Billycock,108.0,6,Tradable,Craftable,0,metal,1.66,1436063855.0,-0.17
Backbiter's Billycock,108.0,6,Tradable,Non-Craftable,0,metal,1.0,1437840908.0,-0.165
Backburner,40.0,3,Tradable,Craftable,0,metal,0.33,1448473988.0,0.055
Backburner,40.0,6,Tradable,Craftable,0,metal,0.05,1336410089.0,0.0
Backburner,40.0,6,Tradable,Non-Craftable,0,metal,0.05,1436188840.0,-0.03
Backburner,40.0,11,Tradable,Craftable,0,metal,2.66,1450492578.0,-0.17
Backburner,40.0,14,Tradable,Craftable,0,keys,5.4,1438703296.0,-9.564
Backpack Broiler,30090.0,6,Tradable,Craftable,0,metal,1.55,1434000182.0,-0.11
Backpack Broiler,30090.0,14,Tradable,Craftable,0,keys,80.0,1448209024.0,450.0
Backpack Expander,5050.0,6,Tradable,Craftable,0,metal,8.0,1453512784.0,-0.33
Backpack Expander,5050.0,6,Tradable,Non-Craftable,0,metal,8.0,1453512779.0,-0.33
Backstabber's Boomslang,30353.0,6,Tradable,Craftable,0,metal,4.0,1451955858.0,-0.33
Backstabber's Boomslang,30353.0,11,Non-Tradable,Craftable,0,keys,1.8,1428254347.0,34.695
Backstabber's Boomslang,30353.0,11,Tradable,Craftable,0,keys,3.0,1452972593.0,4.37375
Backwards Ballcap,617.0,5,Tradable,Craftable,10,keys,155.0,1441973651.0,0.0
Backwards Ballcap,617.0,5,Tradable,Craftable,11,keys,45.0,1453727386.0,-304.98
Backwards Ballcap,617.0,5,Tradable,Craftable,12,keys,26.0,1449447049.0,-277.095
Backwards Ballcap,617.0,5,Tradable,Craftable,13,keys,200.0,1431658487.0,-282.45
Backwards Ballcap,617.0,5,Tradable,Craftable,14,keys,220.0,1450344491.0,0.0
Backwards Ballcap,617.0,5,Tradable,Craftable,15,keys,40.0,1443890570.0,-80.275
Backwards Ballcap,617.0,5,Tradable,Craftable,16,keys,76.0,1406976026.0,-76.9020408163
Backwards Ballcap,617.0,5,Tradable,Craftable,17,keys,200.0,1435298870.0,152.44
Backwards Ballcap,617.0,5,Tradable,Craftable,18,keys,68.0,1391878444.0,253.366525424
Backwards Ballcap,617.0,5,Tradable,Craftable,19,keys,175.0,1395630331.0,177.624166667
Backwards Ballcap,617.0,5,Tradable,Craftable,29,keys,21.0,1428062440.0,-237.5
Backwards Ballcap,617.0,5,Tradable,Craftable,30,keys,20.0,1445312823.0,40.1375
Backwards Ballcap,617.0,5,Tradable,Craftable,31,keys,13.0,1443976850.0,-8.0275
Backwards Ballcap,617.0,5,Tradable,Craftable,32,keys,28.0,1430032119.0,-127.5
Backwards Ballcap,617.0,5,Tradable,Craftable,33,keys,17.0,1431457789.0,-273.035
Backwards Ballcap,617.0,5,Tradable,Craftable,34,keys,14.0,1430057831.0,-8.5
Backwards Ballcap,617.0,5,Tradable,Craftable,35,keys,16.0,1439299975.0,-32.0
Backwards Ballcap,617.0,5,Tradable,Craftable,36,keys,19.0,1451970771.0,17.495
Backwards Ballcap,617.0,5,Tradable,Craftable,37,keys,78.0,1397836965.0,-91.14
Backwards Ballcap,617.0,5,Tradable,Craftable,38,keys,140.0,1441973942.0,-64.0
Backwards Ballcap,617.0,5,Tradable,Craftable,39,usd,127.1,1336416363.0,0.0
Backwards Ballcap,617.0,5,Tradable,Craftable,40,keys,85.0,1409940477.0,86.8319132653
