,Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
10583,Modest Pile of Hat,139.0,5,Tradable,Craftable,78,keys,187.0,1418960581.0,2625.0
10584,Modest Pile of Hat,139.0,5,Tradable,Craftable,11,keys,60.0,1449551368.0,229.32
10585,Modest Pile of Hat,139.0,5,Tradable,Craftable,10,keys,166.0,1442927285.0,128.44
10586,Modest Pile of Hat,139.0,5,Tradable,Craftable,39,keys,128.0,1449865387.0,-668.85
10587,Modest Pile of Hat,139.0,5,Tradable,Craftable,38,keys,199.0,1448376898.0,111.96
10588,Modest Pile of Hat,139.0,5,Tradable,Craftable,59,keys,27.0,1438783816.0,-151.43
10589,Modest Pile of Hat,139.0,5,Tradable,Craftable,58,keys,49.0,1447601502.0,-89.815
10590,Modest Pile of Hat,139.0,5,Tradable,Craftable,14,keys,420.0,1442907576.0,425.4575
10591,Modest Pile of Hat,139.0,5,Tradable,Craftable,16,keys,80.0,1447173161.0,-88.605
10592,Modest Pile of Hat,139.0,5,Tradable,Craftable,19,keys,222.0,1405372866.0,157.1575
10593,Modest Pile of Hat,139.0,5,Tradable,Craftable,18,keys,40.0,1430516200.0,36.0
10594,Modest Pile of Hat,139.0,5,Tradable,Craftable,31,keys,17.0,1429125464.0,-188.3
10595,Modest Pile of Hat,139.0,5,Tradable,Craftable,56,keys,46.0,1448763628.0,-37.32
10596,Modest Pile of Hat,139.0,5,Tradable,Craftable,37,keys,175.0,1393633361.0,-437.775
10597,Modest Pile of Hat,139.0,5,Tradable,Craftable,36,keys,23.0,1430439563.0,-315.0
10598,Modest Pile of Hat,139.0,5,Tradable,Craftable,35,keys,23.0,1445980725.0,-72.495
10599,Modest Pile of Hat,139.0,5,Tradable,Craftable,34,keys,25.0,1449533834.0,9.555
10600,Modest Pile of Hat,139.0,5,Tradable,Craftable,33,keys,27.0,1435463915.0,19.055
10601,Modest Pile of Hat,139.0,5,Tradable,Craftable,89,keys,225.0,1419231946.0,3150.0
10602,Modest Pile of Hat,139.0,5,Tradable,Craftable,88,keys,73.0,1452803888.0,-349.9
10603,Modest Pile of Hat,139.0,5,Tradable,Craftable,32,keys,25.0,1446522073.0,32.22
10604,Modest Pile of Hat,139.0,5,Tradable,Craftable,17,keys,250.0,1446687888.0,402.75
10605,Modest Pile of Hat,139.0,5,Tradable,Craftable,57,keys,42.0,1443405238.0,32.11
10606,Modest Pile of Hat,139.0,6,Tradable,Non-Craftable,0,metal,1.66,1442083280.0,-0.17
10607,Modest Pile of Hat,139.0,6,Tradable,Craftable,0,metal,2.0,1436469586.0,-0.11
10608,Professor Speks,343.0,11,Non-Tradable,Craftable,0,metal,0.33,1401518731.0,-2.17
10609,Professor Speks,343.0,6,Non-Tradable,Craftable,0,metal,0.11,1433477502.0,-0.11
10610,Dark Falkirk Helm,30357.0,11,Tradable,Craftable,0,keys,2.0,1427206122.0,8.915
10611,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,56,keys,24.0,1427561706.0,-190.6870875
10612,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,60,keys,14.0,1432700694.0,19.0
10613,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,61,keys,42.0,1428174169.0,-356.5875
10614,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,62,keys,23.0,1449945735.0,-353.535
10615,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,69,keys,108.0,1419828440.0,2086.92
10616,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,87,keys,50.0,1451006024.0,874.75
10617,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,85,keys,88.0,1426519058.0,1496.0
10618,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,75,keys,110.0,1433128089.0,266.0
10619,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,72,keys,81.0,1424672343.0,1310.724
10620,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,15,keys,30.0,1453756007.0,-80.73
10621,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,10,keys,100.0,1453718092.0,1794.0
10622,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,39,keys,25.0,1428169456.0,530.0625
10623,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,59,keys,15.0,1432439229.0,-304.0
10624,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,58,keys,35.0,1402332517.0,316.0096875
10625,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,17,keys,125.0,1447863887.0,85.0
10626,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,16,keys,43.0,1449863379.0,-133.77
10627,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,19,keys,128.0,1413210815.0,1167.81
10628,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,32,keys,16.0,1419358074.0,81.440625
10629,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,31,keys,16.0,1407334366.0,141.84
10630,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,30,keys,20.0,1438114426.0,-55.195
10631,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,35,keys,21.0,1450457653.0,-148.7075
10632,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,34,keys,13.0,1433701834.0,-47.6375
10633,Dark Falkirk Helm,30357.0,5,Tradable,Craftable,57,keys,18.0,1444443412.0,313.0725
10634,Dark Falkirk Helm,30357.0,6,Tradable,Craftable,0,metal,1.55,1435258942.0,-0.335
10635,Voodoo JuJu (Slight Return),935.0,13,Tradable,Craftable,0,metal,2.0,1442067107.0,0.34
10636,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,30,keys,23.0,1448071530.0,0.0
10637,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,43,usd,235.76,1380897118.0,-117.0
10638,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,60,keys,11.0,1455562810.0,9.665
10639,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,61,keys,18.0,1436360132.0,-66.0975
10640,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,62,keys,19.0,1446746856.0,24.165
10641,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,89,keys,165.0,1426540647.0,2832.225
10642,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,64,keys,25.0,1430556214.0,-184.95
10643,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,65,keys,16.0,1437054995.0,23.655
10644,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,66,keys,26.0,1428889781.0,520.0
10645,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,67,keys,22.0,1445833069.0,-112.77
10646,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,82,keys,125.0,1447464042.0,2041.25
10647,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,69,keys,123.0,1414184091.0,1129.128
10648,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,87,keys,50.0,1449070024.0,0.0
10649,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,46,keys,331.0,1394052079.0,-549.952685185
10650,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,45,keys,78.0,1451799173.0,-104.97
10651,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,29,keys,23.0,1436242853.0,-349.3725
10652,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,40,keys,35.0,1447650320.0,-391.0
10653,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,6,usd,99.73,1381814524.0,87.831
10654,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,9,keys,83.0,1405625381.0,707.20875
10655,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,8,keys,62.0,1446736723.0,998.82
10656,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,68,keys,52.0,1404830172.0,500.175
10657,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,39,keys,74.0,1442503599.0,-764.3275
10658,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,77,keys,100.0,1406618246.0,874.608
10659,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,76,keys,90.0,1449985731.0,1719.9
10660,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,75,keys,102.0,1408768955.0,862.93725
10661,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,73,keys,89.0,1422664890.0,1427.12375
10662,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,70,keys,38.0,1448315570.0,-261.0
10663,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,15,keys,58.0,1441719780.0,-457.44
10664,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,14,usd,360.0,1357237621.0,0.0
10665,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,11,keys,25.0,1445030247.0,-160.55
10666,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,10,keys,56.0,1423213890.0,-264.425
10667,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,13,keys,225.0,1452330572.0,-437.375
10668,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,38,keys,158.0,1444069010.0,-364.91
10669,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,59,keys,22.0,1437086408.0,-205.01
10670,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,58,keys,26.0,1434037063.0,-333.4625
10671,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,17,keys,175.0,1397605010.0,1305.72
10672,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,16,keys,31.0,1452804010.0,-393.6375
10673,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,33,keys,15.0,1447738361.0,-85.0
10674,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,32,keys,13.0,1454028424.0,-110.97
10675,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,31,keys,12.0,1446746826.0,-56.385
10676,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,56,keys,18.0,1450303347.0,-85.995
10677,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,37,keys,44.0,1450030531.0,-133.77
10678,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,36,keys,10.0,1451716796.0,-34.99
10679,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,35,keys,11.0,1428106452.0,-67.4625
10680,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,34,keys,16.0,1431408286.0,-225.96
10681,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,19,keys,89.0,1406181384.0,846.7445
10682,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,63,keys,45.0,1442936084.0,-176.605
10683,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,88,keys,61.0,1430108651.0,1037.0
10684,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,57,keys,18.0,1449175025.0,-57.0
10685,Voodoo JuJu (Slight Return),935.0,5,Tradable,Craftable,90,keys,83.0,1442703328.0,-240.825
10686,Voodoo JuJu (Slight Return),935.0,6,Tradable,Non-Craftable,0,metal,0.33,1452973835.0,-0.165
10687,Voodoo JuJu (Slight Return),935.0,6,Tradable,Craftable,0,metal,1.44,1410569791.0,0.11
10688,Back Scratcher,326.0,11,Tradable,Craftable,0,metal,0.66,1427507234.0,0.33
10689,Back Scratcher,326.0,14,Tradable,Craftable,0,keys,1.6,1438784064.0,-6.376
10690,Back Scratcher,326.0,6,Tradable,Non-Craftable,0,metal,1.33,1443834553.0,-0.33
10691,Back Scratcher,326.0,6,Tradable,Craftable,0,metal,0.05,1339772116.0,0.0
10692,Scout Shako,30326.0,5,Tradable,Craftable,30,keys,21.0,1442865645.0,-136.4675
10693,Scout Shako,30326.0,5,Tradable,Craftable,60,keys,19.0,1422426442.0,280.749
10694,Scout Shako,30326.0,5,Tradable,Craftable,61,keys,18.0,1428813475.0,-340.0
10695,Scout Shako,30326.0,5,Tradable,Craftable,62,keys,29.0,1440106177.0,-288.0
10696,Scout Shako,30326.0,5,Tradable,Craftable,89,keys,57.0,1440115569.0,-216.0
10697,Scout Shako,30326.0,5,Tradable,Craftable,82,keys,33.0,1448627624.0,615.78
10698,Scout Shako,30326.0,5,Tradable,Craftable,83,keys,45.0,1451062368.0,787.275
10699,Scout Shako,30326.0,5,Tradable,Craftable,86,keys,32.0,1432698293.0,608.0
10700,Scout Shako,30326.0,5,Tradable,Craftable,87,keys,27.0,1451351674.0,-61.2325
10701,Scout Shako,30326.0,5,Tradable,Craftable,84,keys,52.0,1448129997.0,0.0
10702,Scout Shako,30326.0,5,Tradable,Craftable,85,keys,26.0,1445956778.0,459.135
10703,Scout Shako,30326.0,5,Tradable,Craftable,29,keys,20.0,1430438660.0,-261.0
10704,Scout Shako,30326.0,5,Tradable,Craftable,7,keys,25.0,1422426394.0,406.602
10705,Scout Shako,30326.0,5,Tradable,Craftable,6,keys,22.0,1438611518.0,374.59
10706,Scout Shako,30326.0,5,Tradable,Craftable,9,keys,70.0,1431407479.0,1318.1
10707,Scout Shako,30326.0,5,Tradable,Craftable,70,keys,37.0,1422520482.0,565.1835
10708,Scout Shako,30326.0,5,Tradable,Craftable,90,keys,48.0,1443742879.0,-272.935
10709,Scout Shako,30326.0,5,Tradable,Craftable,58,keys,25.0,1429952121.0,-306.0
10710,Scout Shako,30326.0,5,Tradable,Craftable,13,keys,130.0,1454596417.0,-18.495
10711,Scout Shako,30326.0,5,Tradable,Craftable,59,keys,12.0,1419402978.0,206.955
10712,Scout Shako,30326.0,5,Tradable,Craftable,14,keys,77.0,1452419911.0,-96.2225
10713,Scout Shako,30326.0,5,Tradable,Craftable,17,keys,110.0,1422785727.0,1783.3075
10714,Scout Shako,30326.0,5,Tradable,Craftable,33,keys,15.0,1439316727.0,240.0
10715,Scout Shako,30326.0,5,Tradable,Craftable,57,keys,28.0,1410362916.0,-14.492875
10716,Scout Shako,30326.0,5,Tradable,Craftable,56,keys,18.0,1445981484.0,-104.715
10717,Scout Shako,30326.0,5,Tradable,Craftable,36,keys,16.0,1448029401.0,272.0
10718,Scout Shako,30326.0,5,Tradable,Craftable,35,keys,15.0,1422452520.0,222.663
10719,Scout Shako,30326.0,5,Tradable,Craftable,34,keys,13.0,1424372694.0,248.346
10720,Scout Shako,30326.0,5,Tradable,Craftable,31,keys,11.0,1433391837.0,209.605
10721,Scout Shako,30326.0,6,Tradable,Craftable,0,metal,1.66,1449987099.0,0.165
10722,Facepeeler,30512.0,13,Tradable,Craftable,0,keys,1.0,1438454610.0,6.94
10723,Facepeeler,30512.0,6,Tradable,Craftable,0,metal,4.0,1437325655.0,-0.66
10724,Strange Part: Headshot Kills,6011.0,6,Tradable,Craftable,0,keys,1.9,1453625296.0,9.62225
10725,Slick Cut,30187.0,5,Tradable,Craftable,30,keys,13.0,1427240282.0,-115.895
10726,Slick Cut,30187.0,5,Tradable,Craftable,43,keys,80.0,1449720168.0,1528.8
10727,Slick Cut,30187.0,5,Tradable,Craftable,60,keys,14.0,1429730972.0,-193.545
10728,Slick Cut,30187.0,5,Tradable,Craftable,61,keys,26.0,1441756707.0,-128.0
10729,Slick Cut,30187.0,5,Tradable,Craftable,62,keys,21.0,1446386994.0,0.0
10730,Slick Cut,30187.0,5,Tradable,Craftable,66,keys,48.0,1391107200.0,341.25
10731,Slick Cut,30187.0,5,Tradable,Craftable,83,keys,79.0,1440344105.0,1264.0
10732,Slick Cut,30187.0,5,Tradable,Craftable,68,keys,37.0,1401369774.0,356.031
10733,Slick Cut,30187.0,5,Tradable,Craftable,69,keys,108.0,1419053899.0,1522.5
10734,Slick Cut,30187.0,5,Tradable,Craftable,80,keys,80.0,1454787836.0,369.9
10735,Slick Cut,30187.0,5,Tradable,Craftable,81,keys,75.0,1439139905.0,1200.0
10736,Slick Cut,30187.0,5,Tradable,Craftable,86,keys,30.0,1449458395.0,-95.55
10737,Slick Cut,30187.0,5,Tradable,Craftable,87,keys,45.0,1435086262.0,857.475
10738,Slick Cut,30187.0,5,Tradable,Craftable,58,keys,17.0,1439246975.0,-64.0
10739,Slick Cut,30187.0,5,Tradable,Craftable,29,keys,15.0,1436361713.0,-102.670978261
10740,Slick Cut,30187.0,5,Tradable,Craftable,40,keys,44.0,1416000002.0,-96.5805
10741,Slick Cut,30187.0,5,Tradable,Craftable,6,keys,21.0,1448514940.0,-93.3
10742,Slick Cut,30187.0,5,Tradable,Craftable,9,keys,50.0,1428696608.0,1000.0
10743,Slick Cut,30187.0,5,Tradable,Craftable,8,keys,34.0,1443731930.0,-192.66
10744,Slick Cut,30187.0,5,Tradable,Craftable,77,keys,48.0,1423253383.0,793.275
10745,Slick Cut,30187.0,5,Tradable,Craftable,74,keys,88.0,1453770349.0,179.4
10746,Slick Cut,30187.0,5,Tradable,Craftable,73,keys,51.0,1440115632.0,816.0
10747,Slick Cut,30187.0,5,Tradable,Craftable,90,keys,49.0,1426044802.0,879.3675
10748,Slick Cut,30187.0,5,Tradable,Craftable,78,keys,80.0,1448173756.0,180.0
10749,Slick Cut,30187.0,5,Tradable,Craftable,11,keys,29.0,1442038883.0,560.0
10750,Slick Cut,30187.0,5,Tradable,Craftable,10,keys,62.0,1418762099.0,105.0
10751,Slick Cut,30187.0,5,Tradable,Craftable,13,keys,140.0,1446763058.0,-966.6
10752,Slick Cut,30187.0,5,Tradable,Craftable,12,keys,30.0,1441284880.0,-240.0
10753,Slick Cut,30187.0,5,Tradable,Craftable,15,keys,36.0,1429155308.0,643.86
10754,Slick Cut,30187.0,5,Tradable,Craftable,14,keys,185.0,1405357376.0,1650.15375
10755,Slick Cut,30187.0,5,Tradable,Craftable,17,keys,80.0,1451020333.0,-87.475
10756,Slick Cut,30187.0,5,Tradable,Craftable,16,keys,26.0,1450451894.0,454.87
10757,Slick Cut,30187.0,5,Tradable,Craftable,33,keys,13.0,1439246678.0,0.0
10758,Slick Cut,30187.0,5,Tradable,Craftable,18,keys,27.0,1453513303.0,-104.97
10759,Slick Cut,30187.0,5,Tradable,Craftable,57,keys,13.0,1439246669.0,-48.0
10760,Slick Cut,30187.0,5,Tradable,Craftable,56,keys,17.0,1440804267.0,8.0
10761,Slick Cut,30187.0,5,Tradable,Craftable,36,keys,18.0,1403350781.0,-7.2066875
10762,Slick Cut,30187.0,5,Tradable,Craftable,35,keys,13.0,1433736208.0,266.77
10763,Slick Cut,30187.0,5,Tradable,Craftable,34,keys,14.0,1445010959.0,0.0
10764,Slick Cut,30187.0,5,Tradable,Craftable,59,keys,11.0,1439247353.0,-24.0
10765,Slick Cut,30187.0,5,Tradable,Craftable,88,keys,32.0,1454013207.0,-55.485
10766,Slick Cut,30187.0,5,Tradable,Craftable,32,keys,11.0,1434966293.0,219.1325
10767,Slick Cut,30187.0,14,Tradable,Craftable,0,keys,55.0,1439482555.0,280.0
10768,Slick Cut,30187.0,6,Tradable,Craftable,0,metal,1.44,1452095504.0,0.11
10769,Death Support Pack,30257.0,13,Tradable,Craftable,0,metal,2.0,1440643095.0,0.335
10770,Death Support Pack,30257.0,6,Tradable,Craftable,0,metal,10.0,1423663933.0,-5.11
10771,Yellow Summer 2013 Cooler Key,5647.0,6,Tradable,Non-Craftable,0,keys,1.0,1397316139.0,-0.744
10772,Yellow Summer 2013 Cooler Key,5647.0,6,Tradable,Craftable,0,keys,1.0,1400271556.0,-0.7715
10773,Strange Part: Robot Scouts Destroyed,6042.0,6,Tradable,Craftable,0,metal,8.33,1451435714.0,0.33
10774,Football Helmet,49.0,3,Tradable,Craftable,0,metal,3.0,1430671690.0,0.34
10775,Football Helmet,49.0,5,Tradable,Craftable,29,keys,10.0,1443754485.0,-32.11
10776,Football Helmet,49.0,5,Tradable,Craftable,46,keys,85.0,1442935843.0,-417.43
10777,Football Helmet,49.0,5,Tradable,Craftable,47,keys,35.0,1433253275.0,-886.291666667
10778,Football Helmet,49.0,5,Tradable,Craftable,44,keys,23.0,1449988343.0,-162.435
10779,Football Helmet,49.0,5,Tradable,Craftable,45,keys,80.0,1402617910.0,50.4469795918
10780,Football Helmet,49.0,5,Tradable,Craftable,43,keys,26.0,1429798594.0,-336.6
10781,Football Helmet,49.0,5,Tradable,Craftable,40,keys,21.0,1398710109.0,-36.8655
10782,Football Helmet,49.0,5,Tradable,Craftable,7,keys,9.0,1442078062.0,-60.72
10783,Football Helmet,49.0,5,Tradable,Craftable,6,usd,26.14,1359009677.0,42.951
10784,Football Helmet,49.0,5,Tradable,Craftable,9,keys,20.0,1441974641.0,-16.0
10785,Football Helmet,49.0,5,Tradable,Craftable,8,keys,25.0,1441973039.0,-8.0
10786,Football Helmet,49.0,5,Tradable,Craftable,13,keys,36.0,1429992432.0,-246.5
10787,Football Helmet,49.0,5,Tradable,Craftable,12,keys,10.0,1436374044.0,-58.3161956522
10788,Football Helmet,49.0,5,Tradable,Craftable,11,keys,17.0,1443742783.0,-16.055
10789,Football Helmet,49.0,5,Tradable,Craftable,10,keys,20.0,1438024345.0,-39.425
10790,Football Helmet,49.0,5,Tradable,Craftable,39,keys,22.0,1436364142.0,-266.269130435
10791,Football Helmet,49.0,5,Tradable,Craftable,38,usd,92.4,1343232732.0,0.0
10792,Football Helmet,49.0,5,Tradable,Craftable,15,keys,13.0,1417530114.0,2.4
10793,Football Helmet,49.0,5,Tradable,Craftable,14,keys,37.0,1399822191.0,65.85125
10794,Football Helmet,49.0,5,Tradable,Craftable,17,keys,39.0,1428814025.0,-14.6
10795,Football Helmet,49.0,5,Tradable,Craftable,16,keys,15.0,1443749873.0,-48.165
10796,Football Helmet,49.0,5,Tradable,Craftable,19,keys,17.0,1411836134.0,-43.8855
10797,Football Helmet,49.0,5,Tradable,Craftable,18,keys,16.0,1398779733.0,-20.9625
10798,Football Helmet,49.0,5,Tradable,Craftable,31,keys,8.0,1435603820.0,-76.22
10799,Football Helmet,49.0,5,Tradable,Craftable,30,keys,14.0,1398085560.0,-22.5709803922
10800,Football Helmet,49.0,5,Tradable,Craftable,37,keys,19.0,1398865529.0,-72.0655
10801,Football Helmet,49.0,5,Tradable,Craftable,36,keys,9.0,1429297614.0,-51.495
10802,Football Helmet,49.0,5,Tradable,Craftable,35,keys,10.0,1447427417.0,-32.66
10803,Football Helmet,49.0,5,Tradable,Craftable,34,keys,10.0,1435603874.0,-47.6375
10804,Football Helmet,49.0,5,Tradable,Craftable,33,keys,10.0,1449068113.0,-28.5
10805,Football Helmet,49.0,5,Tradable,Craftable,32,keys,8.0,1438351196.0,-23.655
10806,Football Helmet,49.0,6,Tradable,Non-Craftable,0,metal,1.11,1453696810.0,0.11
10807,Football Helmet,49.0,6,Tradable,Craftable,0,metal,2.0,1429119824.0,0.67
10808,Noise Maker - Winter Holiday,673.0,6,Tradable,Craftable,0,metal,0.05,1449179142.0,0.01
10809,Master Mind,918.0,13,Tradable,Craftable,0,metal,2.0,1444279018.0,0.67
10810,Master Mind,918.0,6,Tradable,Non-Craftable,0,metal,0.33,1448129547.0,-0.335
10811,Master Mind,918.0,6,Tradable,Craftable,0,metal,4.0,1385841370.0,-0.665
10812,Criminal Cloak,1094.0,1,Tradable,Craftable,0,metal,6.0,1453831484.0,0.5
10813,Criminal Cloak,1094.0,14,Tradable,Craftable,0,keys,80.0,1448209038.0,1440.0
10814,Criminal Cloak,1094.0,6,Tradable,Craftable,0,metal,2.0,1414938523.0,-0.33
10815,Tuxxy,955.0,14,Tradable,Craftable,0,keys,500.0,1436063634.0,9527.5
10816,Tuxxy,955.0,6,Tradable,Craftable,0,metal,2.33,1453576023.0,0.11
10817,Crafty Hair,853.0,1,Tradable,Craftable,0,metal,3.0,1442940520.0,0.34
10818,Crafty Hair,853.0,6,Tradable,Craftable,0,metal,1.55,1448490673.0,0.28
10819,War Pig,829.0,5,Tradable,Craftable,56,keys,25.0,1442996538.0,-40.1375
10820,War Pig,829.0,5,Tradable,Craftable,60,keys,33.0,1450466352.0,-69.98
10821,War Pig,829.0,5,Tradable,Craftable,61,keys,45.0,1454528518.0,92.475
10822,War Pig,829.0,5,Tradable,Craftable,62,keys,80.0,1455649485.0,338.275
10823,War Pig,829.0,5,Tradable,Craftable,63,keys,205.0,1450931642.0,3586.475
10824,War Pig,829.0,5,Tradable,Craftable,65,keys,77.0,1398832724.0,-177.545
10825,War Pig,829.0,5,Tradable,Craftable,66,keys,40.0,1446616591.0,128.88
10826,War Pig,829.0,5,Tradable,Craftable,67,keys,81.0,1446563748.0,1304.91
10827,War Pig,829.0,5,Tradable,Craftable,82,keys,195.0,1422593532.0,3038.3925
10828,War Pig,829.0,5,Tradable,Craftable,69,keys,180.0,1446217793.0,0.0
10829,War Pig,829.0,5,Tradable,Craftable,87,keys,140.0,1448822563.0,-285.0
10830,War Pig,829.0,5,Tradable,Craftable,84,keys,130.0,1430518418.0,2340.0
10831,War Pig,829.0,5,Tradable,Craftable,85,keys,85.0,1445398180.0,96.33
10832,War Pig,829.0,5,Tradable,Craftable,29,keys,30.0,1439775512.0,-160.0
10833,War Pig,829.0,5,Tradable,Craftable,7,keys,122.0,1404675049.0,1249.36875
10834,War Pig,829.0,5,Tradable,Craftable,6,keys,65.0,1446870330.0,1111.59
10835,War Pig,829.0,5,Tradable,Craftable,9,keys,360.0,1449857181.0,6879.6
10836,War Pig,829.0,5,Tradable,Craftable,8,keys,150.0,1437772945.0,-457.33
10837,War Pig,829.0,5,Tradable,Craftable,68,keys,125.0,1448753421.0,243.34
10838,War Pig,829.0,5,Tradable,Craftable,75,keys,294.0,1408931529.0,2174.8825
10839,War Pig,829.0,5,Tradable,Craftable,74,keys,204.0,1449527877.0,171.99
10840,War Pig,829.0,5,Tradable,Craftable,73,keys,225.0,1448527503.0,933.0
10841,War Pig,829.0,5,Tradable,Craftable,72,keys,230.0,1451888755.0,227.435
10842,War Pig,829.0,5,Tradable,Craftable,71,keys,205.0,1434003368.0,647.87
10843,War Pig,829.0,5,Tradable,Craftable,70,keys,85.0,1427378166.0,431.41875
10844,War Pig,829.0,5,Tradable,Craftable,90,keys,150.0,1448071375.0,2550.0
10845,War Pig,829.0,5,Tradable,Craftable,79,keys,200.0,1436293582.0,1756.305
10846,War Pig,829.0,5,Tradable,Craftable,58,keys,50.0,1451718292.0,96.2225
10847,War Pig,829.0,5,Tradable,Craftable,11,keys,135.0,1449720117.0,668.85
10848,War Pig,829.0,5,Tradable,Craftable,10,keys,420.0,1449293498.0,0.0
10849,War Pig,829.0,5,Tradable,Craftable,13,keys,1500.0,1454445570.0,3699.0
10850,War Pig,829.0,5,Tradable,Craftable,59,keys,29.0,1421036802.0,-124.080125
10851,War Pig,829.0,5,Tradable,Craftable,14,keys,900.0,1450466480.0,-1749.5
10852,War Pig,829.0,5,Tradable,Craftable,17,keys,916.0,1396801972.0,6768.3525
10853,War Pig,829.0,5,Tradable,Craftable,16,keys,175.0,1389943253.0,406.669491525
10854,War Pig,829.0,5,Tradable,Craftable,33,keys,44.0,1442933847.0,-385.32
10855,War Pig,829.0,5,Tradable,Craftable,32,keys,25.0,1441843863.0,40.0
10856,War Pig,829.0,5,Tradable,Craftable,31,keys,29.0,1447464196.0,-40.825
10857,War Pig,829.0,5,Tradable,Craftable,30,keys,95.0,1406516475.0,78.09
10858,War Pig,829.0,5,Tradable,Craftable,36,keys,40.0,1445399981.0,-345.1825
10859,War Pig,829.0,5,Tradable,Craftable,35,keys,41.0,1446657082.0,-72.495
10860,War Pig,829.0,5,Tradable,Craftable,34,keys,39.0,1450903260.0,358.6475
10861,War Pig,829.0,5,Tradable,Craftable,88,keys,70.0,1446742547.0,1127.7
10862,War Pig,829.0,5,Tradable,Craftable,18,keys,78.0,1425071383.0,-184.281
